fecha,nivel_m,caudal_m3s,lluvia_mm,desbordamiento,caudal_log,nivel_lag1,caudal_lag1,nivel_lag2,caudal_lag2,lluvia_3d,lluvia_7d,lluvia_media_7d,nivel_diff,caudal_diff,nivel_media_3,caudal_media_3,nivel_media_7,caudal_media_7,dia_sin,dia_cos
2020-12-17,0.22,1.09,0.2,0,0.7371640659767197,0.22,0.7371640659767197,0.22,0.7371640659767197,4.9999999999999964,13.799999999999995,1.9714285714285709,0.0,0.0,0.22,1.09,0.22,1.09,-0.23803327706148678,0.9712569994658311
2020-12-18,0.23,1.18,0.6,0,0.7793248768009976,0.22,0.7371640659767197,0.22,0.7371640659767197,5.599999999999996,14.399999999999995,2.0571428571428565,0.010000000000000009,0.08999999999999986,0.2233333333333333,1.1200000000000048,0.22142857142857145,1.102857142857143,-0.22132528438243296,0.9752000402445824
2020-12-19,0.21,0.99,0.0,0,0.688134638736401,0.23,0.7793248768009976,0.22,0.7371640659767197,0.7999999999999965,14.199999999999996,2.028571428571428,-0.020000000000000018,-0.18999999999999995,0.21999999999999997,1.0866666666666716,0.22,1.0885714285714287,-0.2045520661262005,0.9788556850953579
2020-12-20,0.21,0.99,1.6,0,0.688134638736401,0.21,0.688134638736401,0.23,0.7793248768009976,2.1999999999999966,15.799999999999995,2.2571428571428567,0.0,0.0,0.21666666666666665,1.0533333333333381,0.21857142857142858,1.0742857142857143,-0.1877185654371994,0.9822228566828405
2020-12-21,0.22,1.09,0.0,0,0.7371640659767197,0.21,0.688134638736401,0.21,0.688134638736401,1.5999999999999965,7.199999999999997,1.028571428571428,0.010000000000000009,0.10000000000000009,0.2133333333333333,1.023333333333338,0.21857142857142858,1.0742857142857143,-0.17082974322534408,0.985300562686109
2020-12-22,0.48,4.02,0.0,0,1.6134299337036377,0.22,0.7371640659767197,0.21,0.688134638736401,1.5999999999999965,7.199999999999997,1.028571428571428,0.26,2.9299999999999997,0.3033333333333333,2.033333333333338,0.2557142857142857,1.4928571428571427,-0.1538905767040627,0.9880878960910771
2020-12-23,0.23,1.18,0.2,0,0.7793248768009976,0.48,1.6134299337036377,0.22,0.7371640659767197,0.19999999999999646,2.5999999999999965,0.37142857142857094,-0.24999999999999997,-2.84,0.31,2.096666666666671,0.2571428571428572,1.5057142857142856,-0.1369060579234754,0.9905840354577969
2020-12-24,0.23,1.18,4.2,0,0.7793248768009976,0.23,0.7793248768009976,0.48,1.6134299337036377,4.399999999999997,6.599999999999996,0.9428571428571423,0.0,0.0,0.3133333333333333,2.126666666666671,0.25857142857142856,1.5185714285714285,-0.1198811922992275,0.99278824516254
2020-12-25,0.23,1.18,3.4,0,0.7793248768009976,0.23,0.7793248768009976,0.23,0.7793248768009976,7.799999999999997,9.399999999999997,1.3428571428571423,0.0,0.0,0.23,1.18,0.25857142857142856,1.5185714285714285,-0.1028209971373608,0.9946998756145891
2020-12-26,0.23,1.18,1.6,0,0.7793248768009976,0.23,0.7793248768009976,0.23,0.7793248768009976,9.199999999999996,10.999999999999996,1.571428571428571,0.0,0.0,0.23,1.18,0.26142857142857145,1.5457142857142858,-0.08573050015569487,0.9963183634476755
2020-12-27,0.23,1.18,7.6,0,0.7793248768009976,0.23,0.7793248768009976,0.23,0.7793248768009976,12.599999999999996,16.999999999999996,2.428571428571428,0.0,0.0,0.23,1.18,0.2642857142857143,1.5728571428571427,-0.06861473800213468,0.9976432316860063
2020-12-28,0.23,1.18,1.6,0,0.7793248768009976,0.23,0.7793248768009976,0.23,0.7793248768009976,10.799999999999995,18.599999999999998,2.657142857142857,0.0,0.0,0.23,1.18,0.26571428571428574,1.5857142857142856,-0.05147875477034641,0.9986740898848305
2020-12-29,0.23,1.18,1.6,0,0.7793248768009976,0.23,0.7793248768009976,0.23,0.7793248768009976,10.799999999999997,20.199999999999996,2.8857142857142852,0.0,0.0,0.23,1.18,0.23,1.18,-0.034327600513243496,0.9994106342455052
2020-12-30,0.23,1.18,1.6,0,0.7793248768009976,0.23,0.7793248768009976,0.23,0.7793248768009976,4.800000000000001,21.599999999999998,3.0857142857142854,0.0,0.0,0.23,1.18,0.23,1.18,-0.017166329754707492,0.9998526477050269
2020-12-31,0.23,1.18,3.0,0,0.7793248768009976,0.23,0.7793248768009976,0.23,0.7793248768009976,6.199999999999997,20.399999999999995,2.9142857142857137,0.0,0.0,0.23,1.18,0.23,1.18,-2.4492935982947064e-16,1.0
2021-01-01,0.23,1.18,0.4,0,0.7793248768009976,0.23,0.7793248768009976,0.23,0.7793248768009976,4.9999999999999964,17.4,2.4857142857142853,0.0,0.0,0.23,1.18,0.23,1.18,0.01716632975470737,0.9998526477050269
2021-01-02,0.23,1.18,0.2,0,0.7793248768009976,0.23,0.7793248768009976,0.23,0.7793248768009976,3.5999999999999965,15.999999999999995,2.285714285714285,0.0,0.0,0.23,1.18,0.23,1.18,0.034327600513243496,0.9994106342455052
2021-01-03,0.23,1.18,7.4,0,0.7793248768009976,0.23,0.7793248768009976,0.23,0.7793248768009976,7.9999999999999964,15.799999999999997,2.2571428571428567,0.0,0.0,0.23,1.18,0.23,1.18,0.05147875477034653,0.9986740898848305
2021-01-04,0.23,1.18,1.8,0,0.7793248768009976,0.23,0.7793248768009976,0.23,0.7793248768009976,9.399999999999997,15.999999999999996,2.285714285714285,0.0,0.0,0.23,1.18,0.23,1.18,0.06861473800213404,0.9976432316860063
2021-01-05,0.23,1.18,4.8,0,0.7793248768009976,0.23,0.7793248768009976,0.23,0.7793248768009976,13.999999999999996,19.199999999999996,2.7428571428571424,0.0,0.0,0.23,1.18,0.23,1.18,0.08573050015569435,0.9963183634476755
2021-01-06,0.23,1.18,8.0,0,0.7793248768009976,0.23,0.7793248768009976,0.23,0.7793248768009976,14.599999999999996,25.599999999999994,3.657142857142856,0.0,0.0,0.23,1.18,0.23,1.18,0.1028209971373604,0.9946998756145891
2021-01-07,0.23,1.18,1.6,0,0.7793248768009976,0.23,0.7793248768009976,0.23,0.7793248768009976,14.399999999999995,24.199999999999996,3.4571428571428564,0.0,0.0,0.23,1.18,0.23,1.18,0.11988119229922722,0.99278824516254
2021-01-08,0.23,1.18,0.0,0,0.7793248768009976,0.23,0.7793248768009976,0.23,0.7793248768009976,9.599999999999996,23.799999999999997,3.3999999999999995,0.0,0.0,0.23,1.18,0.23,1.18,0.13690605792347524,0.990584035457797
2021-01-09,0.23,1.18,0.0,0,0.7793248768009976,0.23,0.7793248768009976,0.23,0.7793248768009976,1.5999999999999965,23.599999999999998,3.371428571428571,0.0,0.0,0.23,1.18,0.23,1.18,0.15389057670406178,0.9880878960910772
2021-01-10,0.23,1.18,0.8,0,0.7793248768009976,0.23,0.7793248768009976,0.23,0.7793248768009976,0.7999999999999965,16.999999999999993,2.4285714285714275,0.0,0.0,0.23,1.18,0.23,1.18,0.17082974322534417,0.985300562686109
2021-01-11,0.23,1.18,0.2,0,0.7793248768009976,0.23,0.7793248768009976,0.23,0.7793248768009976,0.9999999999999964,15.399999999999995,2.1999999999999993,0.0,0.0,0.23,1.18,0.23,1.18,0.1877185654371987,0.9822228566828407
2021-01-12,0.23,1.18,0.0,0,0.7793248768009976,0.23,0.7793248768009976,0.23,0.7793248768009976,0.9999999999999964,10.599999999999994,1.5142857142857136,0.0,0.0,0.23,1.18,0.23,1.18,0.2045520661262008,0.9788556850953578
2021-01-13,0.23,1.18,0.0,0,0.7793248768009976,0.23,0.7793248768009976,0.23,0.7793248768009976,0.19999999999999646,2.5999999999999956,0.37142857142857083,0.0,0.0,0.23,1.18,0.23,1.18,0.22132528438243257,0.9752000402445825
2021-01-14,0.23,1.18,1.2,0,0.7793248768009976,0.23,0.7793248768009976,0.23,0.7793248768009976,1.1999999999999964,2.1999999999999957,0.31428571428571367,0.0,0.0,0.23,1.18,0.23,1.18,0.2380332770614856,0.9712569994658314
2021-01-15,0.23,1.18,0.0,0,0.7793248768009976,0.23,0.7793248768009976,0.23,0.7793248768009976,1.1999999999999964,2.1999999999999957,0.31428571428571367,0.0,0.0,0.23,1.18,0.23,1.18,0.2546711202412287,0.9670277247913204
2021-01-16,0.23,1.18,0.2,0,0.7793248768009976,0.23,0.7793248768009976,0.23,0.7793248768009976,1.3999999999999964,2.3999999999999955,0.3428571428571422,0.0,0.0,0.23,1.18,0.23,1.18,0.27123391067291003,0.9625134626077081
2021-01-17,0.23,1.18,1.4,0,0.7793248768009976,0.23,0.7793248768009976,0.23,0.7793248768009976,1.5999999999999963,2.9999999999999956,0.42857142857142794,0.0,0.0,0.23,1.18,0.23,1.18,0.287716767226167,0.9577155432887803
2021-01-18,0.23,1.18,0.0,0,0.7793248768009976,0.23,0.7793248768009976,0.23,0.7793248768009976,1.5999999999999963,2.7999999999999954,0.39999999999999936,0.0,0.0,0.23,1.18,0.23,1.18,0.30411483232751785,0.9526353808033826
2021-01-19,0.23,1.18,0.6,0,0.7793248768009976,0.23,0.7793248768009976,0.23,0.7793248768009976,1.9999999999999964,3.399999999999995,0.485714285714285,0.0,0.0,0.23,1.18,0.23,1.18,0.3204232733919111,0.9472744722987169
2021-01-20,0.24,1.28,1.0,0,0.8241754429663494,0.23,0.7793248768009976,0.23,0.7793248768009976,1.5999999999999965,4.399999999999995,0.6285714285714279,0.009999999999999981,0.10000000000000009,0.2333333333333333,1.213333333333338,0.23142857142857146,1.1942857142857142,0.33663728424691025,0.9416343976591259
2021-01-21,0.24,1.28,12.4,0,0.8241754429663494,0.24,0.8241754429663494,0.23,0.7793248768009976,13.999999999999996,15.599999999999996,2.228571428571428,0.0,0.0,0.23666666666666666,1.2466666666666715,0.23285714285714285,1.2085714285714284,0.3527520865490948,0.9357168190404936
2021-01-22,0.28,1.65,0.8,0,0.9745596399981308,0.24,0.8241754429663494,0.24,0.8241754429663494,14.199999999999998,16.399999999999995,2.342857142857142,0.040000000000000036,0.3699999999999999,0.2533333333333333,1.403333333333338,0.24000000000000002,1.2757142857142856,0.3687629311922601,0.9295234803804003
2021-01-23,0.24,1.28,8.8,0,0.8241754429663494,0.28,0.9745596399981308,0.24,0.8241754429663494,22.0,25.0,3.5714285714285716,-0.040000000000000036,-0.3699999999999999,0.2533333333333333,1.403333333333338,0.2414285714285714,1.2899999999999998,0.3846650997070012,0.9230562068841761
2021-01-24,0.24,1.28,4.2,0,0.8241754429663494,0.24,0.8241754429663494,0.28,0.9745596399981308,13.799999999999997,27.799999999999997,3.971428571428571,0.0,0.0,0.2533333333333333,1.403333333333338,0.24285714285714288,1.3042857142857145,0.40045390565126643,0.9163169044870048
2021-01-25,0.24,1.28,4.0,0,0.8241754429663494,0.24,0.8241754429663494,0.24,0.8241754429663494,16.999999999999996,31.799999999999997,4.542857142857143,0.0,0.0,0.24,1.28,0.24428571428571427,1.3185714285714287,0.41612469599147445,0.9093075592922358
2021-01-26,0.24,1.28,0.4,0,0.8241754429663494,0.24,0.8241754429663494,0.24,0.8241754429663494,8.599999999999996,31.599999999999998,4.514285714285714,0.0,0.0,0.24,1.28,0.24571428571428575,1.332857142857143,0.43167285247378384,0.9020302369860707
2021-01-27,0.23,1.18,0.2,0,0.7793248768009976,0.24,0.8241754429663494,0.24,0.8241754429663494,4.599999999999996,30.799999999999997,4.3999999999999995,-0.009999999999999981,-0.10000000000000009,0.2366666666666666,1.2466666666666715,0.24428571428571427,1.3185714285714287,0.44709379298511387,0.8944870822287956
2021-01-28,0.62,7.5,0.0,0,2.1400661634962708,0.23,0.7793248768009976,0.24,0.8241754429663494,0.5999999999999965,18.4,2.6285714285714286,0.39,6.32,0.3633333333333333,3.320000000000005,0.29857142857142854,2.207142857142857,0.4623829729035149,0.88668031802274
2021-01-29,0.25,1.37,1.0,0,0.8628899551470398,0.62,2.1400661634962708,0.23,0.7793248768009976,1.1999999999999966,18.599999999999998,2.657142857142857,-0.37,-6.13,0.36666666666666664,3.350000000000005,0.2942857142857142,2.1671428571428573,0.47753588643748823,0.8786122450571483
2021-01-30,0.24,1.28,0.4,0,0.8241754429663494,0.25,0.8628899551470398,0.62,2.1400661634962708,1.3999999999999968,10.199999999999998,1.4571428571428569,-0.010000000000000009,-0.09000000000000008,0.36999999999999994,3.383333333333338,0.2942857142857143,2.1671428571428573,0.4925480679538643,0.8702852410301553
2021-01-31,0.24,1.28,0.6,0,0.8241754429663494,0.24,0.8241754429663494,0.25,0.8628899551470398,1.9999999999999967,6.599999999999996,0.9428571428571423,0.0,0.0,0.2433333333333333,1.3100000000000047,0.2942857142857142,2.1671428571428573,0.5074150932938455,0.8617017599480682
2021-02-01,0.24,1.28,0.0,0,0.8241754429663494,0.24,0.8241754429663494,0.24,0.8241754429663494,0.9999999999999967,2.5999999999999965,0.37142857142857094,0.0,0.0,0.24,1.28,0.2942857142857143,2.1671428571428573,0.5221325810768248,0.8528643314021597
2021-02-02,0.25,1.37,2.6,0,0.8628899551470398,0.24,0.8241754429663494,0.24,0.8241754429663494,3.1999999999999966,4.799999999999997,0.6857142857142853,0.010000000000000009,0.09000000000000008,0.2433333333333333,1.3100000000000047,0.2957142857142857,2.18,0.5366961939916004,0.8437755598231856
2021-02-03,0.23,1.18,0.6,0,0.7793248768009976,0.25,0.8628899551470398,0.24,0.8241754429663494,3.1999999999999966,5.199999999999997,0.7428571428571423,-0.01999999999999999,-0.19000000000000017,0.23999999999999996,1.2766666666666715,0.2957142857142857,2.18,0.5511016400746002,0.8344381237138473
2021-02-04,0.29,1.75,15.2,0,1.0116009116784799,0.23,0.7793248768009976,0.25,0.8628899551470398,18.399999999999995,20.399999999999995,2.9142857142857137,0.05999999999999997,0.5700000000000001,0.25666666666666665,1.433333333333338,0.24857142857142858,1.3585714285714285,0.5653446739747429,0.8248547748594244
2021-02-05,0.23,1.18,11.2,0,0.7793248768009976,0.29,1.0116009116784799,0.23,0.7793248768009976,26.999999999999993,30.599999999999994,4.371428571428571,-0.05999999999999997,-0.5700000000000001,0.24999999999999997,1.3700000000000045,0.24571428571428572,1.3314285714285714,0.5794210982045637,0.8150283375168114
2021-02-06,0.23,1.18,2.4,0,0.7793248768009976,0.23,0.7793248768009976,0.29,1.0116009116784799,28.799999999999994,32.599999999999994,4.657142857142857,0.0,0.0,0.25,1.3700000000000045,0.24428571428571427,1.317142857142857,0.593326764377232,0.8049617075821959
2021-02-07,0.22,1.09,0.4,0,0.7371640659767197,0.23,0.7793248768009976,0.23,0.7793248768009976,13.999999999999996,32.39999999999999,4.628571428571427,-0.010000000000000009,-0.08999999999999986,0.22666666666666666,1.1500000000000048,0.2414285714285714,1.2900000000000003,0.6070575744291002,0.7946578517376252
2021-02-08,0.23,1.18,0.6,0,0.7793248768009976,0.22,0.7371640659767197,0.23,0.7793248768009976,3.3999999999999964,32.99999999999999,4.7142857142857135,0.010000000000000009,0.08999999999999986,0.22666666666666666,1.1500000000000048,0.24000000000000002,1.2757142857142856,0.6206094818274227,0.7841198065767104
2021-02-09,0.24,1.28,6.2,0,0.8241754429663494,0.23,0.7793248768009976,0.22,0.7371640659767197,7.199999999999997,36.599999999999994,5.228571428571428,0.009999999999999981,0.10000000000000009,0.22999999999999998,1.183333333333338,0.23857142857142857,1.262857142857143,0.6339784927628866,0.7733506777097299
2021-02-10,0.23,1.18,0.2,0,0.7793248768009976,0.24,0.8241754429663494,0.23,0.7793248768009976,6.9999999999999964,36.19999999999999,5.17142857142857,-0.009999999999999981,-0.10000000000000009,0.2333333333333333,1.213333333333338,0.2385714285714286,1.262857142857143,0.647160667326606,0.7623536388483904
2021-02-11,0.23,1.18,3.2,0,0.7793248768009976,0.23,0.7793248768009976,0.24,0.8241754429663494,9.599999999999998,24.199999999999996,3.4571428571428564,0.0,0.0,0.2333333333333333,1.213333333333338,0.23,1.1814285714285713,0.6601521206712317,0.7511319308705199
2021-02-12,0.25,1.37,8.6,0,0.8628899551470398,0.23,0.7793248768009976,0.23,0.7793248768009976,11.999999999999996,21.599999999999994,3.085714285714285,0.01999999999999999,0.19000000000000017,0.23666666666666666,1.2433333333333378,0.23285714285714287,1.2085714285714284,0.6729490241558329,0.7396888608649668
2021-02-13,0.23,1.18,0.2,0,0.7793248768009976,0.25,0.8628899551470398,0.23,0.7793248768009976,11.999999999999996,19.4,2.7714285714285714,-0.01999999999999999,-0.19000000000000017,0.23666666666666666,1.243333333333338,0.23285714285714287,1.2085714285714286,0.6855476064742154,0.7280278011569848
2021-02-14,0.23,1.18,0.0,0,0.7793248768009976,0.23,0.7793248768009976,0.25,0.8628899551470398,8.799999999999995,18.999999999999996,2.714285714285714,0.0,0.0,0.23666666666666666,1.2433333333333378,0.2342857142857143,1.2214285714285715,0.6979441547663435,0.7161521883143933
2021-02-15,0.23,1.18,0.0,0,0.7793248768009976,0.23,0.7793248768009976,0.23,0.7793248768009976,0.19999999999999646,18.4,2.6285714285714286,0.0,0.0,0.23,1.18,0.2342857142857143,1.2214285714285715,0.7101350157125358,0.7040655221348057
2021-02-16,0.23,1.18,1.0,0,0.7793248768009976,0.23,0.7793248768009976,0.23,0.7793248768009976,0.9999999999999964,13.199999999999996,1.885714285714285,0.0,0.0,0.23,1.18,0.23285714285714285,1.207142857142857,0.7221165966101162,0.6917713646142218
2021-02-17,0.63,7.86,0.2,0,2.1815467646169897,0.23,0.7793248768009976,0.23,0.7793248768009976,1.1999999999999964,13.199999999999998,1.8857142857142855,0.4,6.680000000000001,0.3633333333333333,3.4066666666666716,0.29000000000000004,2.1614285714285715,0.733885366432199,0.6792733388972931
2021-02-18,0.26,1.46,0.0,0,0.9001613499442714,0.63,2.1815467646169897,0.23,0.7793248768009976,1.1999999999999964,9.999999999999996,1.4285714285714282,-0.37,-6.4,0.37333333333333335,3.500000000000005,0.2942857142857143,2.2014285714285715,0.7454378568683001,0.6665751282095632
2021-02-19,0.25,1.37,0.0,0,0.8628899551470398,0.26,0.9001613499442714,0.63,2.1815467646169897,0.19999999999999646,1.3999999999999964,0.19999999999999948,-0.010000000000000009,-0.08999999999999986,0.38000000000000006,3.5633333333333383,0.2942857142857143,2.2014285714285715,0.7567706633464626,0.653680474772006
2021-02-20,0.25,1.37,0.0,0,0.8628899551470398,0.25,0.8628899551470398,0.26,0.9001613499442714,0.0,1.1999999999999964,0.1714285714285709,0.0,0.0,0.2533333333333333,1.4000000000000048,0.29714285714285715,2.2285714285714286,0.7678804460366,0.6405931786981751
2021-02-21,0.25,1.37,19.0,0,0.8628899551470398,0.25,0.8628899551470398,0.25,0.8628899551470398,18.999999999999996,20.199999999999996,2.8857142857142852,0.0,0.0,0.25,1.37,0.3,2.255714285714286,0.7787639308347607,0.6273170968742937
2021-02-22,0.25,1.37,0.2,0,0.8628899551470398,0.25,0.8628899551470398,0.25,0.8628899551470398,19.199999999999996,20.399999999999995,2.9142857142857137,0.0,0.0,0.25,1.37,0.3028571428571429,2.282857142857143,0.7894179103280197,0.613856141822612
2021-02-23,0.23,1.18,0.0,0,0.7793248768009976,0.25,0.8628899551470398,0.25,0.8628899551470398,19.199999999999996,19.399999999999995,2.771428571428571,-0.01999999999999999,-0.19000000000000017,0.2433333333333333,1.3066666666666713,0.3028571428571429,2.2828571428571434,0.7998392447397193,0.6002142805483682
2021-02-24,0.23,1.18,0.0,0,0.7793248768009976,0.23,0.7793248768009976,0.25,0.8628899551470398,0.19999999999999646,19.199999999999996,2.7428571428571424,0.0,0.0,0.23666666666666666,1.243333333333338,0.24571428571428572,1.3285714285714287,0.8100248628547753,0.5863955333706956
2021-02-25,0.23,1.18,0.2,0,0.7793248768009976,0.23,0.7793248768009976,0.23,0.7793248768009976,0.19999999999999646,19.399999999999995,2.771428571428571,0.0,0.0,0.23,1.18,0.2414285714285714,1.2885714285714285,0.8199717629247771,0.5724039727378148
2021-02-26,0.23,1.18,0.0,0,0.7793248768009976,0.23,0.7793248768009976,0.23,0.7793248768009976,0.19999999999999646,19.399999999999995,2.771428571428571,0.0,0.0,0.23,1.18,0.23857142857142857,1.2614285714285713,0.8296770135526188,0.5582437220268648
2021-02-27,0.23,1.18,0.0,0,0.7793248768009976,0.23,0.7793248768009976,0.23,0.7793248768009976,0.19999999999999646,19.399999999999995,2.771428571428571,0.0,0.0,0.23,1.18,0.23571428571428574,1.2342857142857144,0.8391377545563938,0.5439189543287247
2021-02-28,0.23,1.18,1.2,0,0.7793248768009976,0.23,0.7793248768009976,0.23,0.7793248768009976,1.1999999999999964,1.5999999999999965,0.22857142857142806,0.0,0.0,0.23,1.18,0.23285714285714287,1.207142857142857,0.8483511978123038,0.5294338912181853
2021-03-01,0.24,1.28,0.0,0,0.8241754429663494,0.23,0.7793248768009976,0.23,0.7793248768009976,1.1999999999999964,1.3999999999999966,0.1999999999999995,0.009999999999999981,0.10000000000000009,0.2333333333333333,1.213333333333338,0.23142857142857146,1.1942857142857142,0.8573146280763322,0.5147928015098309
2021-03-02,0.23,1.18,0.4,0,0.7793248768009976,0.24,0.8241754429663494,0.23,0.7793248768009976,1.5999999999999965,1.7999999999999967,0.2571428571428567,-0.009999999999999981,-0.10000000000000009,0.2333333333333333,1.213333333333338,0.23142857142857146,1.1942857142857142,0.8660254037844386,0.5000000000000001
2021-03-03,0.23,1.18,0.0,0,0.7793248768009976,0.23,0.7793248768009976,0.24,0.8241754429663494,0.39999999999999647,1.7999999999999967,0.2571428571428567,0.0,0.0,0.2333333333333333,1.213333333333338,0.23142857142857146,1.1942857142857142,0.8744809578310397,0.4850598461951962
2021-03-04,0.23,1.18,0.0,0,0.7793248768009976,0.23,0.7793248768009976,0.23,0.7793248768009976,0.39999999999999647,1.5999999999999965,0.22857142857142806,0.0,0.0,0.23,1.18,0.23142857142857146,1.1942857142857142,0.8826787983255474,0.46997674302731995
2021-03-05,0.23,1.18,0.0,0,0.7793248768009976,0.23,0.7793248768009976,0.23,0.7793248768009976,0.0,1.5999999999999965,0.22857142857142806,0.0,0.0,0.23,1.18,0.23142857142857146,1.1942857142857142,0.8906165093267404,0.4547551355561058
2021-03-06,0.23,1.18,0.0,0,0.7793248768009976,0.23,0.7793248768009976,0.23,0.7793248768009976,0.0,1.5999999999999965,0.22857142857142806,0.0,0.0,0.23,1.18,0.2314285714285714,1.1942857142857142,0.8982917515547528,0.4393995096591417
2021-03-07,0.23,1.18,0.0,0,0.7793248768009976,0.23,0.7793248768009976,0.23,0.7793248768009976,0.0,0.3999999999999967,0.05714285714285667,0.0,0.0,0.23,1.18,0.23142857142857146,1.1942857142857142,0.9057022630804714,0.42391439070986076
2021-03-08,0.23,1.18,0.4,0,0.7793248768009976,0.23,0.7793248768009976,0.23,0.7793248768009976,0.39999999999999647,0.7999999999999967,0.11428571428571381,0.0,0.0,0.23,1.18,0.23,1.18,0.9128458599921356,0.40830434224389334
2021-03-09,0.23,1.18,0.0,0,0.7793248768009976,0.23,0.7793248768009976,0.23,0.7793248768009976,0.39999999999999647,0.3999999999999967,0.05714285714285667,0.0,0.0,0.23,1.18,0.23,1.18,0.9197204370389467,0.3925739646141717
2021-03-10,0.57,5.9,0.0,0,1.9315214116032138,0.23,0.7793248768009976,0.23,0.7793248768009976,0.39999999999999647,0.3999999999999967,0.05714285714285667,0.33999999999999997,4.720000000000001,0.34333333333333327,2.7533333333333387,0.2785714285714286,1.8542857142857143,0.926323968251495,0.3767278936351851
2021-03-11,0.27,1.56,3.4,0,0.9400072584914712,0.57,1.9315214116032138,0.23,0.7793248768009976,3.3999999999999964,3.7999999999999967,0.5428571428571424,-0.29999999999999993,-4.34,0.35666666666666663,2.880000000000005,0.2842857142857143,1.9085714285714286,0.9326545075388224,0.36077079921678346
2021-03-12,0.26,1.46,0.0,0,0.9001613499442714,0.27,0.9400072584914712,0.57,1.9315214116032138,3.3999999999999964,3.7999999999999967,0.5428571428571424,-0.010000000000000009,-0.10000000000000009,0.3666666666666667,2.973333333333338,0.2885714285714286,1.9485714285714286,0.9387101892619443,0.3447073839879338
2021-03-13,0.25,1.37,0.6,0,0.8628899551470398,0.26,0.9001613499442714,0.27,0.9400072584914712,3.9999999999999964,4.399999999999997,0.6285714285714281,-0.010000000000000009,-0.08999999999999986,0.25999999999999995,1.4633333333333383,0.2914285714285714,1.9757142857142858,0.9444892287836613,0.32854238191083485
2021-03-14,0.25,1.37,1.0,0,0.8628899551470398,0.25,0.8628899551470398,0.26,0.9001613499442714,1.5999999999999965,5.399999999999997,0.771428571428571,0.0,0.0,0.2533333333333333,1.4000000000000048,0.2942857142857143,2.002857142857143,0.949989922994501,0.3122805568857947
2021-03-15,0.25,1.37,0.0,0,0.8628899551470398,0.25,0.8628899551470398,0.25,0.8628899551470398,1.5999999999999965,4.9999999999999964,0.7142857142857137,0.0,0.0,0.25,1.37,0.29714285714285715,2.03,0.9552106508146316,0.2959267013472893
2021-03-16,0.24,1.28,0.2,0,0.8241754429663494,0.25,0.8628899551470398,0.25,0.8628899551470398,1.1999999999999964,5.199999999999997,0.7428571428571423,-0.010000000000000009,-0.09000000000000008,0.24666666666666662,1.340000000000005,0.29857142857142854,2.0442857142857145,0.9601498736716018,0.2794856348516095
2021-03-17,0.24,1.28,2.0,0,0.8241754429663494,0.24,0.8241754429663494,0.25,0.8628899551470398,2.1999999999999966,7.199999999999997,1.028571428571428,0.0,0.0,0.2433333333333333,1.3100000000000047,0.25142857142857145,1.3842857142857141,0.9648061359537645,0.2629622026565149
2021-03-18,0.24,1.28,2.4,0,0.8241754429663494,0.24,0.8241754429663494,0.24,0.8241754429663494,4.599999999999996,6.199999999999997,0.8857142857142852,0.0,0.0,0.24,1.28,0.24714285714285714,1.3442857142857143,0.9691780654392536,0.2463612742933148
2021-03-19,0.3,1.84,11.8,0,1.0438040521731147,0.24,0.8241754429663494,0.24,0.8241754429663494,16.199999999999996,17.999999999999996,2.5714285714285707,0.06,0.56,0.25999999999999995,1.4666666666666714,0.25285714285714284,1.3985714285714284,0.9732643737003824,0.22968774213179574
2021-03-20,0.25,1.37,0.0,0,0.8628899551470398,0.3,1.0438040521731147,0.24,0.8241754429663494,14.199999999999996,17.399999999999995,2.485714285714285,-0.04999999999999999,-0.47,0.26333333333333325,1.4966666666666715,0.25285714285714284,1.3985714285714288,0.9770638564833508,0.21294651993841582
2021-03-21,0.24,1.28,0.4,0,0.8241754429663494,0.25,0.8628899551470398,0.3,1.0438040521731147,12.199999999999998,16.799999999999994,2.399999999999999,-0.010000000000000009,-0.09000000000000008,0.26333333333333325,1.4966666666666715,0.25142857142857145,1.3857142857142857,0.9805753940631429,0.19614254142819698
2021-03-22,0.24,1.28,0.0,0,0.8241754429663494,0.24,0.8241754429663494,0.25,0.8628899551470398,0.39999999999999647,16.799999999999994,2.399999999999999,0.0,0.0,0.2433333333333333,1.3100000000000047,0.25,1.372857142857143,0.9837979515735163,0.17928075881073577
2021-03-23,0.24,1.28,0.0,0,0.8241754429663494,0.24,0.8241754429663494,0.24,0.8241754429663494,0.39999999999999647,16.599999999999994,2.3714285714285706,0.0,0.0,0.24,1.28,0.25,1.3728571428571428,0.9867305793119814,0.162366141330764
2021-03-24,0.24,1.28,0.0,0,0.8241754429663494,0.24,0.8241754429663494,0.24,0.8241754429663494,0.0,14.599999999999996,2.085714285714285,0.0,0.0,0.24,1.28,0.25,1.3728571428571428,0.989372413019683,0.14540367380368976
2021-03-25,0.24,1.28,0.0,0,0.8241754429663494,0.24,0.8241754429663494,0.24,0.8241754429663494,0.0,12.199999999999996,1.7428571428571422,0.0,0.0,0.24,1.28,0.25,1.372857142857143,0.9917226741361015,0.12839835514655099
2021-03-26,0.24,1.28,0.0,0,0.8241754429663494,0.24,0.8241754429663494,0.24,0.8241754429663494,0.0,0.3999999999999947,0.057142857142856385,0.0,0.0,0.24,1.28,0.2414285714285714,1.292857142857143,0.9937806700284985,0.11135519690480875
