fecha,nivel_m,caudal_m3s,desbordamiento,lluvia,lluvia_mm,nivel_interpolado,caudal_interpolado,lluvia_interpolada,dato_original_completo,municipio_Arroyo,municipio_Asco,municipio_Castejon,municipio_Logroño,municipio_Mendavia,municipio_Miranda del Ebro,municipio_Palazuelos,municipio_Reinosa-Nestares,municipio_Riosequillo,municipio_Tortosa,municipio_Tudela,municipio_Zaragoza
2024-06-21,1.07,39.6,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-06-22,1.07,39.6,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-06-23,1.0,31.4,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-06-24,1.0,31.4,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-06-25,0.97,29.2,0.0,13.2,13.2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-06-26,1.03,34.9,0.0,2.2,2.2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-06-27,1.39,85.9,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-06-28,1.03,34.9,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-06-29,1.03,34.9,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-06-30,1.03,34.9,0.0,3.0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-07-01,1.03,34.9,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-07-02,0.96,28.4,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-07-03,0.95,27.7,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-07-04,0.92,25.4,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-07-05,0.96,28.4,0.0,20.4,20.4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-07-06,1.03,34.9,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-07-07,0.95,27.7,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-07-08,0.95,27.7,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-07-09,0.96,28.4,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-07-10,0.99,30.7,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-07-11,1.0,31.4,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-07-12,0.95,27.7,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-07-13,0.97,29.2,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-07-14,0.88,22.9,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-07-15,0.88,22.9,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-07-16,0.92,25.4,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-07-17,0.92,25.4,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-07-18,0.92,25.4,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-07-19,0.99,30.7,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-07-20,0.95,27.7,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-07-21,0.92,25.4,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-07-22,0.99,30.7,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-07-23,1.03,34.9,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-07-24,0.96,28.4,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-07-25,0.96,28.4,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-07-26,0.96,28.4,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-07-27,0.96,28.4,0.0,4.8,4.8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-07-28,0.96,28.4,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-07-29,1.0,31.4,0.0,0.2,0.2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-07-30,0.96,28.4,0.0,2.4,2.4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-07-31,0.95,27.7,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-08-01,0.96,28.4,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-08-02,1.03,34.9,0.0,6.2,6.2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-08-03,0.99,30.7,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-08-04,0.99,30.7,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-08-05,1.0,31.4,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-08-06,1.0,31.4,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-08-07,0.96,28.4,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-08-08,0.96,28.4,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-08-09,0.96,28.4,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-08-10,0.96,28.4,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-08-11,0.96,28.4,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-08-12,0.99,30.7,0.0,2.7,2.7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-08-13,1.0,31.4,0.0,43.3,43.3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-08-14,1.15,48.9,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-08-15,0.96,28.4,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-08-16,0.96,28.4,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-08-17,0.96,28.4,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-08-18,0.88,22.9,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-08-19,1.03,34.9,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-08-20,1.03,34.9,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-08-21,0.99,30.7,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-08-22,0.99,30.7,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-08-23,0.99,30.7,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-08-24,1.07,39.6,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-08-25,1.0,31.4,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-08-26,0.99,30.7,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-08-27,1.0,31.4,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-08-28,0.96,28.4,0.0,21.0,21.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-08-29,1.07,39.6,0.0,11.0,11.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-08-30,0.99,30.7,0.0,17.0,17.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-08-31,1.07,39.6,0.0,3.9,3.9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-09-01,1.08,40.7,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-09-02,1.13,46.5,0.0,37.4,37.4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-09-03,1.19,53.5,0.0,0.3,0.3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-09-04,1.0,31.4,0.0,0.2,0.2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-09-05,0.96,28.4,0.0,17.7,17.7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-09-06,1.0,31.4,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-09-07,1.07,39.6,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-09-08,1.08,40.7,0.0,0.1,0.1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-09-09,0.95,27.7,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-09-10,1.0,31.4,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-09-11,0.92,25.4,0.0,0.7,0.7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-09-12,0.91,24.7,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-09-13,0.99,30.7,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-09-14,1.11,44.2,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-09-15,1.11,44.2,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-09-16,0.99,30.7,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-09-17,0.99,30.7,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-09-18,1.07,39.6,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-09-19,0.99,30.7,0.0,2.2,2.2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-09-20,0.91,24.7,0.0,13.9,13.9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-09-21,1.19,53.5,0.0,16.0,16.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-09-22,1.26,64.6,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-09-23,1.26,64.6,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-09-24,1.15,48.9,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-09-25,0.96,28.4,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-09-26,0.99,30.7,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-09-27,0.95,27.7,0.0,2.2,2.2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-09-28,0.92,25.4,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-09-29,0.91,24.7,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-09-30,0.92,25.4,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-10-01,0.91,24.65,0.0,5.8,5.8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-10-02,0.99,30.65,0.0,21.2,21.2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-10-03,1.29,69.49,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-10-04,1.11,44.215,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-10-05,1.03,34.895,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-10-06,1.0,31.4,0.0,6.6,6.6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-10-07,1.07,39.555,0.0,0.3,0.3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-10-08,1.39,85.923,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-10-09,1.57,119.377,0.0,4.1,4.1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-10-10,1.46,97.427,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-10-11,1.46,97.427,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-10-12,1.39,85.923,0.0,5.4,5.4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-10-13,1.23,59.63,0.0,0.1,0.1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-10-14,1.15,48.875,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-10-15,1.08,40.72,0.0,0.4,0.4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-10-16,1.19,53.535,0.0,17.5,17.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-10-17,1.34,77.707,0.0,7.3,7.3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-10-18,1.65,136.95,0.0,0.1,0.1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-10-19,1.71,150.13,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-10-20,1.51,106.197,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-10-21,1.38,84.28,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-10-22,1.27,66.203,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-10-23,1.19,53.535,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-10-24,1.26,64.56,0.0,1.4,1.4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-10-25,1.2,54.7,0.0,17.8,17.8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-10-26,1.64,134.753,0.0,8.7,8.7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-10-27,1.54,112.787,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-10-28,1.96,212.46,0.0,0.1,0.1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-10-29,1.72,152.327,0.0,3.4,3.4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-10-30,1.47,99.07,0.0,12.3,12.3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-10-31,1.54,112.787,0.0,0.2,0.2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-11-01,1.51,106.197,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-11-02,1.34,77.707,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-11-03,1.27,66.203,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-11-04,1.2,54.7,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-11-05,1.17,51.205,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-11-06,1.19,53.535,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-11-07,1.26,64.56,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-11-08,1.23,59.63,0.0,4.9,4.9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-11-09,1.24,61.273,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-11-10,1.11,44.215,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-11-11,1.15,48.875,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-11-12,1.44,94.14,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-11-13,1.3,71.133,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-11-14,1.38,84.28,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-11-15,1.38,84.28,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-11-16,1.23,59.63,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-11-17,1.15,48.875,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-11-18,1.15,48.875,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-11-19,1.23,59.63,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-11-20,1.19,53.535,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-11-21,1.19,53.535,0.0,1.6,1.6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-11-22,1.15,48.875,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-11-23,1.34,77.707,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-11-24,1.3,71.133,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-11-25,1.26,64.56,0.0,7.6,7.6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-11-26,1.3,71.133,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-11-27,1.46,97.427,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-11-28,1.3,71.133,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-11-29,1.15,48.875,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-11-30,1.12,45.38,0.0,0.1,0.1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-01,1.15,48.875,0.0,0.2,0.2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-02,1.12,45.38,0.0,2.6,2.6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-03,1.35,79.35,0.0,8.0,8.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-04,1.19,53.535,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-05,1.3,71.133,0.0,0.9,0.9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-06,1.35,79.35,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-07,1.32,74.42,0.0,5.5,5.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-08,1.69,145.737,0.0,25.6,25.6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-09,3.08,560.116,0.0,0.6,0.6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-10,3.47,692.794,0.0,0.2,0.2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-11,3.3,634.96,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-12,2.11,256.21,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-13,1.87,188.52,0.0,1.4,1.4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-14,1.74,156.72,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-15,1.64,134.753,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-16,1.68,143.54,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-17,1.67,141.343,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-18,1.6,125.967,0.0,0.9,0.9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-19,1.63,132.557,0.0,0.8,0.8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-20,1.79,167.703,0.0,0.2,0.2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-21,1.76,161.113,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-22,1.71,150.13,0.0,5.8,5.8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-23,1.76,161.113,0.0,1.2,1.2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-24,2.01,226.11,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-25,1.91,199.16,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-26,1.82,175.22,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-27,1.71,150.13,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-28,1.55,114.983,0.0,0.2,0.2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-29,1.51,106.197,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-30,1.47,99.07,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-31,1.42,90.853,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2025-01-01,1.39,85.923,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2025-01-02,1.32,74.42,0.0,0.5,0.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2025-01-03,1.38,84.28,0.0,6.8,6.8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2025-01-04,1.35,79.35,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2025-01-05,1.35,79.35,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2025-01-06,1.46,97.427,0.0,1.2,1.2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2025-01-07,1.35,79.35,0.0,0.1,0.1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2025-01-08,1.42,90.853,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2025-01-09,1.35,79.35,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2025-01-10,1.39,85.923,0.0,4.7,4.7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2025-01-11,1.34,77.707,0.0,0.2,0.2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2025-01-12,1.68,143.54,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2025-01-13,1.67,141.343,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2025-01-14,1.64,134.753,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2025-01-15,1.54,112.787,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2025-01-16,1.39,85.923,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2025-01-17,1.38,84.28,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2025-01-18,1.34,77.707,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2025-01-19,1.34,77.707,0.0,2.0,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2025-01-20,1.35,79.35,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2025-01-21,1.32,74.42,0.0,2.1,2.1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2025-01-22,1.27,66.203,0.0,3.0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2025-01-23,1.38,84.28,0.0,0.1,0.1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2025-01-24,1.39,85.923,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2025-01-25,1.39,85.923,0.0,0.9,0.9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2025-01-26,1.47,99.07,0.0,1.7,1.7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2025-01-27,1.44,94.14,0.0,1.6,1.6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2025-01-28,1.61,128.163,0.0,2.2,2.2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2025-01-29,1.67,141.343,0.0,1.4,1.4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2025-01-30,1.68,143.54,0.0,2.5,2.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2025-01-31,3.05,549.91,0.0,0.1,0.1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2025-02-01,3.04,546.508,0.0,0.3,0.3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2025-02-02,1.98,217.78,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2025-02-03,1.95,209.8,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2025-02-04,1.91,199.16,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2025-02-05,1.76,161.113,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2025-02-06,1.73,154.523,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2025-02-07,1.63,132.557,0.0,9.4,9.4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2025-02-08,1.67,141.343,0.0,0.1,0.1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
